timestamp,agent_id,reward,loss,epsilon,rolling_reward,rolling_loss
2025-10-19 13:05:29.000000,ward_0,6.304176516942475,0.1,1.0,,
2025-10-19 13:05:29.285714,ward_1,6.304176516942475,0.09990004998333751,0.995,,
2025-10-19 13:05:29.571429,ward_2,6.304176516942475,0.09980019986673332,0.990025,,
2025-10-19 13:05:29.857143,ward_0,6.304176516942475,0.0997004495503373,0.985074875,,
2025-10-19 13:05:30.142857,ward_1,6.304176516942475,0.09960079893439916,0.980149500625,,
2025-10-19 13:05:30.428571,ward_2,6.304176516942475,0.09950124791926823,0.975248753121875,,
2025-10-19 13:05:30.714286,ward_0,6.304176516942475,0.09940179640539354,0.9703725093562656,,
2025-10-19 13:05:31.000000,ward_1,6.304176516942475,0.09930244429332352,0.9655206468094842,,
2025-10-19 13:05:31.285714,ward_2,6.304176516942475,0.09920319148370607,0.9606930435754368,,
2025-10-19 13:05:31.571429,ward_0,6.304176516942475,0.09910403787728837,0.9558895783575596,,
2025-10-19 13:05:31.857143,ward_1,6.304176516942475,0.09900498337491681,0.9511101304657719,,
2025-10-19 13:05:32.142857,ward_2,6.304176516942475,0.09890602787753688,0.946354579813443,,
2025-10-19 13:05:32.428571,ward_0,6.304176516942475,0.09880717128619305,0.9416228069143757,,
2025-10-19 13:05:32.714286,ward_1,6.304176516942475,0.09870841350202876,0.9369146928798039,,
2025-10-19 13:05:33.000000,ward_2,6.304176516942475,0.0986097544262862,0.9322301194154049,,
2025-10-19 13:05:33.285714,ward_0,6.304176516942475,0.09851119396030628,0.9275689688183278,,
2025-10-19 13:05:33.571429,ward_1,6.304176516942475,0.09841273200552852,0.9229311239742362,,
2025-10-19 13:05:33.857143,ward_2,6.304176516942475,0.09831436846349097,0.918316468354365,,
2025-10-19 13:05:34.142857,ward_0,6.304176516942475,0.09821610323583008,0.9137248860125932,,
2025-10-19 13:05:34.428571,ward_1,6.304176516942475,0.09811793622428061,0.9091562615825302,,
2025-10-19 13:05:34.714286,ward_2,6.304176516942475,0.09801986733067553,0.9046104802746175,,
2025-10-19 13:05:35.000000,ward_0,6.304176516942475,0.09792189645694596,0.9000874278732445,,
2025-10-19 13:05:35.285714,ward_1,6.304176516942475,0.09782402350512101,0.8955869907338783,,
2025-10-19 13:05:35.571429,ward_2,6.304176516942475,0.09772624837732771,0.8911090557802088,,
2025-10-19 13:05:35.857143,ward_0,6.304176516942475,0.09762857097579093,0.8866535105013078,,
2025-10-19 13:05:36.142857,ward_1,6.304176516942475,0.09753099120283326,0.8822202429488012,,
2025-10-19 13:05:36.428571,ward_2,6.304176516942475,0.09743350896087494,0.8778091417340572,,
2025-10-19 13:05:36.714286,ward_0,6.304176516942475,0.09733612415243369,0.873420096025387,,
2025-10-19 13:05:37.000000,ward_1,6.304176516942475,0.09723883668012469,0.86905299554526,,
2025-10-19 13:05:37.285714,ward_2,6.304176516942475,0.09714164644666048,0.8647077305675337,,
2025-10-19 13:05:37.571429,ward_0,6.304176516942475,0.09704455335485082,0.8603841919146961,,
2025-10-19 13:05:37.857143,ward_1,6.304176516942475,0.0969475573076026,0.8560822709551226,,
2025-10-19 13:05:38.142857,ward_2,6.304176516942475,0.09685065820791977,0.8518018596003469,,
2025-10-19 13:05:38.428571,ward_0,6.304176516942475,0.0967538559589032,0.8475428503023452,,
2025-10-19 13:05:38.714286,ward_1,6.304176516942475,0.09665715046375067,0.8433051360508335,,
2025-10-19 13:05:39.000000,ward_2,6.304176516942475,0.09656054162575665,0.8390886103705792,,
2025-10-19 13:05:39.285714,ward_0,6.304176516942475,0.09646402934831232,0.8348931673187264,,
2025-10-19 13:05:39.571429,ward_1,6.304176516942475,0.09636761353490536,0.8307187014821328,,
2025-10-19 13:05:39.857143,ward_2,6.304176516942475,0.09627129408911995,0.826565107974722,,
2025-10-19 13:05:40.142857,ward_0,6.304176516942475,0.09617507091463667,0.8224322824348484,,
2025-10-19 13:05:40.428571,ward_1,6.304176516942475,0.09607894391523232,0.8183201210226743,,
2025-10-19 13:05:40.714286,ward_2,6.304176516942475,0.0959829129947799,0.8142285204175609,,
2025-10-19 13:05:41.000000,ward_0,6.304176516942475,0.09588697805724845,0.810157377815473,,
2025-10-19 13:05:41.285714,ward_1,6.304176516942475,0.09579113900670307,0.8061065909263957,,
2025-10-19 13:05:41.571429,ward_2,6.304176516942475,0.09569539574730468,0.8020760579717637,,
2025-10-19 13:05:41.857143,ward_0,6.304176516942475,0.09559974818331,0.7980656776819048,,
2025-10-19 13:05:42.142857,ward_1,6.304176516942475,0.09550419621907147,0.7940753492934953,,
2025-10-19 13:05:42.428571,ward_2,6.304176516942475,0.09540873975903712,0.7901049725470278,,
2025-10-19 13:05:42.714286,ward_0,6.304176516942475,0.09531337870775047,0.7861544476842928,,
2025-10-19 13:05:43.000000,ward_1,6.304176516942475,0.0952181129698505,0.7822236754458712,,
2025-10-19 13:05:43.285714,ward_2,6.304176516942475,0.09512294245007141,0.7783125570686419,,
2025-10-19 13:05:43.571429,ward_0,6.304176516942475,0.0950278670532427,0.7744209942832987,,
2025-10-19 13:05:43.857143,ward_1,6.304176516942475,0.09493288668428895,0.7705488893118821,,
2025-10-19 13:05:44.142857,ward_2,6.304176516942475,0.09483800124822983,0.7666961448653228,,
2025-10-19 13:05:44.428571,ward_0,6.304176516942475,0.09474321065017983,0.7628626641409961,,
2025-10-19 13:05:44.714286,ward_1,6.304176516942475,0.09464851479534839,0.7590483508202912,,
2025-10-19 13:05:45.000000,ward_2,6.304176516942475,0.09455391358903964,0.7552531090661897,,
2025-10-19 13:05:45.285714,ward_0,6.304176516942475,0.09445940693665233,0.7514768435208588,,
2025-10-19 13:05:45.571429,ward_1,6.304176516942475,0.09436499474367986,0.7477194593032545,,
2025-10-19 13:05:45.857143,ward_2,6.304176516942475,0.09427067691570998,0.7439808620067382,,
2025-10-19 13:05:46.142857,ward_0,6.304176516942475,0.09417645335842488,0.7402609576967045,,
2025-10-19 13:05:46.428571,ward_1,6.304176516942475,0.09408232397760097,0.736559652908221,,
2025-10-19 13:05:46.714286,ward_2,6.304176516942475,0.0939882886791089,0.7328768546436799,,
2025-10-19 13:05:47.000000,ward_0,6.304176516942475,0.09389434736891333,0.7292124703704614,,
2025-10-19 13:05:47.285714,ward_1,6.304176516942475,0.09380049995307295,0.7255664080186092,,
2025-10-19 13:05:47.571429,ward_2,6.304176516942475,0.09370674633774034,0.7219385759785161,,
2025-10-19 13:05:47.857143,ward_0,6.304176516942475,0.09361308642916188,0.7183288830986235,,
2025-10-19 13:05:48.142857,ward_1,6.304176516942475,0.09351952013367766,0.7147372386831304,,
2025-10-19 13:05:48.428571,ward_2,6.304176516942475,0.09342604735772136,0.7111635524897147,,
2025-10-19 13:05:48.714286,ward_0,6.304176516942475,0.0933326680078202,0.7076077347272661,,
2025-10-19 13:05:49.000000,ward_1,6.304176516942475,0.09323938199059484,0.7040696960536298,,
2025-10-19 13:05:49.285714,ward_2,6.304176516942475,0.09314618921275922,0.7005493475733616,,
2025-10-19 13:05:49.571429,ward_0,6.304176516942475,0.09305308958112057,0.6970466008354949,,
2025-10-19 13:05:49.857143,ward_1,6.304176516942475,0.09296008300257928,0.6935613678313174,,
2025-10-19 13:05:50.142857,ward_2,6.304176516942475,0.09286716938412873,0.6900935609921608,,
2025-10-19 13:05:50.428571,ward_0,6.304176516942475,0.09277434863285529,0.6866430931872,,
2025-10-19 13:05:50.714286,ward_1,6.304176516942475,0.09268162065593823,0.683209877721264,,
2025-10-19 13:05:51.000000,ward_2,6.304176516942475,0.09258898536064954,0.6797938283326577,,
2025-10-19 13:05:51.285714,ward_0,6.304176516942475,0.09249644265435393,0.6763948591909944,,
2025-10-19 13:05:51.571429,ward_1,6.304176516942475,0.09240399244450868,0.6730128848950394,,
2025-10-19 13:05:51.857143,ward_2,6.304176516942475,0.09231163463866358,0.6696478204705641,,
2025-10-19 13:05:52.142857,ward_0,6.304176516942475,0.09221936914446081,0.6662995813682113,,
2025-10-19 13:05:52.428571,ward_1,6.304176516942475,0.09212719586963487,0.6629680834613703,,
2025-10-19 13:05:52.714286,ward_2,6.304176516942475,0.09203511472201248,0.6596532430440635,,
2025-10-19 13:05:53.000000,ward_0,6.304176516942475,0.09194312560951247,0.6563549768288431,,
2025-10-19 13:05:53.285714,ward_1,6.304176516942475,0.09185122844014575,0.6530732019446989,,
2025-10-19 13:05:53.571429,ward_2,6.304176516942475,0.0917594231220151,0.6498078359349754,,
2025-10-19 13:05:53.857143,ward_0,6.304176516942475,0.09166770956331523,0.6465587967553006,,
2025-10-19 13:05:54.142857,ward_1,6.304176516942475,0.09157608767233257,0.6433260027715241,,
2025-10-19 13:05:54.428571,ward_2,6.304176516942475,0.0914845573574452,0.6401093727576664,,
2025-10-19 13:05:54.714286,ward_0,6.304176516942475,0.09139311852712283,0.6369088258938781,,
2025-10-19 13:05:55.000000,ward_1,6.304176516942475,0.09130177108992658,0.6337242817644086,,
2025-10-19 13:05:55.285714,ward_2,6.304176516942475,0.09121051495450905,0.6305556603555866,,
2025-10-19 13:05:55.571429,ward_0,6.304176516942475,0.09111935002961406,0.6274028820538087,,
2025-10-19 13:05:55.857143,ward_1,6.304176516942475,0.0910282762240767,0.6242658676435396,,
2025-10-19 13:05:56.142857,ward_2,6.304176516942475,0.09093729344682315,0.6211445383053219,,
2025-10-19 13:05:56.428571,ward_0,6.304176516942475,0.09084640160687063,0.6180388156137954,,
2025-10-19 13:05:56.714286,ward_1,6.304176516942475,0.09075560061332727,0.6149486215357264,,
2025-10-19 13:05:57.000000,ward_2,6.304176516942475,0.0906648903753921,0.6118738784280477,,
2025-10-19 13:05:57.285714,ward_0,6.304176516942475,0.09057427080235486,0.6088145090359075,6.304176516942475,0.09521017118523747
2025-10-19 13:05:57.571429,ward_1,6.304176516942475,0.09048374180359596,0.6057704364907279,6.304176516942475,0.09511500860327345
2025-10-19 13:05:57.857143,ward_2,6.304176516942475,0.09039330328858641,0.6027415843082743,6.304176516942475,0.09501994113632593
2025-10-19 13:05:58.142857,ward_0,6.304176516942475,0.09030295516688769,0.599727876386733,6.304176516942475,0.09492496868932747
2025-10-19 13:05:58.428571,ward_1,6.304176516942475,0.09021269734815165,0.5967292370047993,6.304176516942475,0.09483009116730562
2025-10-19 13:05:58.714286,ward_2,6.304176516942475,0.09012252974212048,0.5937455908197753,6.304176516942475,0.09473530847538283
2025-10-19 13:05:59.000000,ward_0,2.672010688042752,0.09003245225862656,0.5907768628656764,6.267854858653478,0.09464062051877642
2025-10-19 13:05:59.285714,ward_1,2.672010688042752,0.08994246480759241,0.587822978551348,6.23153320036448,0.09454602720279841
2025-10-19 13:05:59.571429,ward_2,2.672010688042752,0.08985256729903056,0.5848838636585912,6.195211542075483,0.09445152843285548
2025-10-19 13:05:59.857143,ward_0,2.672010688042752,0.08976275964304349,0.5819594443402983,6.158889883786486,0.09435712411444884
2025-10-19 13:06:00.142857,ward_1,2.672010688042752,0.08967304174982355,0.5790496471185969,6.122568225497489,0.09426281415317421
2025-10-19 13:06:00.428571,ward_2,2.672010688042752,0.08958341352965282,0.5761543988830038,6.086246567208491,0.09416859845472154
2025-10-19 13:06:00.714286,ward_0,2.672010688042752,0.08949387489290311,0.5732736268885888,6.049924908919494,0.09407447692487522
2025-10-19 13:06:01.000000,ward_1,2.672010688042752,0.08940442575003572,0.5704072587541459,6.013603250630497,0.09398044946951364
2025-10-19 13:06:01.285714,ward_2,2.672010688042752,0.08931506601160155,0.5675552224603752,5.9772815923415,0.09388651599460937
2025-10-19 13:06:01.571429,ward_0,2.672010688042752,0.08922579558824084,0.5647174463480732,5.9409599340525014,0.09379267640622894
